Reporting registers that pass DFT rules
  alu_out_q_reg[0] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[29][21] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[29][22] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[29][23] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[29][24] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[29][25] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[29][26] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[29][27] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[29][28] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[29][29] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[29][2] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[29][30] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[29][31] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[29][3] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[29][4] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[29][5] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[29][6] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[29][7] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[29][8] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[29][9] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[2][0] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[2][10] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[2][11] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[2][12] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[2][13] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[2][14] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[2][15] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[2][16] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[2][17] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[2][18] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[2][19] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[2][1] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[2][20] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[2][21] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[2][22] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[2][23] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[2][24] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[2][25] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[2][26] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[2][27] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[2][28] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[2][29] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[2][2] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[2][30] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[2][31] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[2][3] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[2][4] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[2][5] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[2][6] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[2][7] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[2][8] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[2][9] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[30][0] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[30][10] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[30][11] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[30][12] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[30][13] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[30][14] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[30][15] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[30][16] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[30][17] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[30][18] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[30][19] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[30][1] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[30][20] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[30][21] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[30][22] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[30][23] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[30][24] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[30][25] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[30][26] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[30][27] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[30][28] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[30][29] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[30][2] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[30][30] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[30][31] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[30][3] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[30][4] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[30][5] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[30][6] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[30][7] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[30][8] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[30][9] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[31][0] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[31][10] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[31][11] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[31][12] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[31][13] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[31][14] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[31][15] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[31][16] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[31][17] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[31][18] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[31][19] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[31][1] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[31][20] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[31][21] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[31][22] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[31][23] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[31][24] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[31][25] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[31][26] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[31][27] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[31][28] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[31][29] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[31][2] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[31][30] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[31][31] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[31][3] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[31][4] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[31][5] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[31][6] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[31][7] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[31][8] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[31][9] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[3][0] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[3][10] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[3][11] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[3][12] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[3][13] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[3][14] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[3][15] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[3][16] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[3][17] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[3][18] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[3][19] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[3][1] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[3][20] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[3][21] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[3][22] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[3][23] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[3][24] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[3][25] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[3][26] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[3][27] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[3][28] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[3][29] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[3][2] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[3][30] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[3][31] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[3][3] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[3][4] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[3][5] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[3][6] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[3][7] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[3][8] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[3][9] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[4][0] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[4][10] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[4][11] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[4][12] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[4][13] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[4][14] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[4][15] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[4][16] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[4][17] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[4][18] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[4][19] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[4][1] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[4][20] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[4][21] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[4][22] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[4][23] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[4][24] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[4][25] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[4][26] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[4][27] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[4][28] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[4][29] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[4][2] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[4][30] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[4][31] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[4][3] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[4][4] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[4][5] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[4][6] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[4][7] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[4][8] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[4][9] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[5][0] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[5][10] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[5][11] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[5][12] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[5][13] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[5][14] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[5][15] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[5][16] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[5][17] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[5][18] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[5][19] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[5][1] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[5][20] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[5][21] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[5][22] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[5][23] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[5][24] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[5][25] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[5][26] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[5][27] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[5][28] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[5][29] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[5][2] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[5][30] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[5][31] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[5][3] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[5][4] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[5][5] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[5][6] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[5][7] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[5][8] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[5][9] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[6][0] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[6][10] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[6][11] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[6][12] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[6][13] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[6][14] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[6][15] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[6][16] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[6][17] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[6][18] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[6][19] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[6][1] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[6][20] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[6][21] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[6][22] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[6][23] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[6][24] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[6][25] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[6][26] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[6][27] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[6][28] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[6][29] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[6][2] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[6][30] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[6][31] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[6][3] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[6][4] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[6][5] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[6][6] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[6][7] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[6][8] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[6][9] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[7][0] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[7][10] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[7][11] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[7][12] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[7][13] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[7][14] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[7][15] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[7][16] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[7][17] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[7][18] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[7][19] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[7][1] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[7][20] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[7][21] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[7][22] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[7][23] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[7][24] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[7][25] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[7][26] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[7][27] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[7][28] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[7][29] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[7][2] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[7][30] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[7][31] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[7][3] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[7][4] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[7][5] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[7][6] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[7][7] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[7][8] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[7][9] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[8][0] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[8][10] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[8][11] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[8][12] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[8][13] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[8][14] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[8][15] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[8][16] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[8][17] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[8][18] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[8][19] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[8][1] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[8][20] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[8][21] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[8][22] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[8][23] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[8][24] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[8][25] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[8][26] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[8][27] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[8][28] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[8][29] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[8][2] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[8][30] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[8][31] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[8][3] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[8][4] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[8][5] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[8][6] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[8][7] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[8][8] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[8][9] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[9][0] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[9][10] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[9][11] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[9][12] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[9][13] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[9][14] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[9][15] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[9][16] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[9][17] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[9][18] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[9][19] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[9][1] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[9][20] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[9][21] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[9][22] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[9][23] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[9][24] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[9][25] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[9][26] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[9][27] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[9][28] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[9][29] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[9][2] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[9][30] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[9][31] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[9][3] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[9][4] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[9][5] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[9][6] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[9][7] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[9][8] 	PASS; Test clock: clk/rise; 
  cpuregs_reg[9][9] 	PASS; Test clock: clk/rise; 
  decoded_imm_j_reg[0] 	PASS; Test clock: clk/rise; 
  decoded_imm_j_reg[10] 	PASS; Test clock: clk/rise; 
  decoded_imm_j_reg[11] 	PASS; Test clock: clk/rise; 
  decoded_imm_j_reg[12] 	PASS; Test clock: clk/rise; 
  decoded_imm_j_reg[13] 	PASS; Test clock: clk/rise; 
  decoded_imm_j_reg[14] 	PASS; Test clock: clk/rise; 
  decoded_imm_j_reg[15] 	PASS; Test clock: clk/rise; 
  decoded_imm_j_reg[16] 	PASS; Test clock: clk/rise; 
  decoded_imm_j_reg[17] 	PASS; Test clock: clk/rise; 
  decoded_imm_j_reg[18] 	PASS; Test clock: clk/rise; 
  decoded_imm_j_reg[19] 	PASS; Test clock: clk/rise; 
  decoded_imm_j_reg[1] 	PASS; Test clock: clk/rise; 
  decoded_imm_j_reg[20] 	PASS; Test clock: clk/rise; 
  decoded_imm_j_reg[21] 	PASS; Test clock: clk/rise; 
  decoded_imm_j_reg[22] 	PASS; Test clock: clk/rise; 
  decoded_imm_j_reg[23] 	PASS; Test clock: clk/rise; 
  decoded_imm_j_reg[24] 	PASS; Test clock: clk/rise; 
  decoded_imm_j_reg[25] 	PASS; Test clock: clk/rise; 
  decoded_imm_j_reg[26] 	PASS; Test clock: clk/rise; 
  decoded_imm_j_reg[27] 	PASS; Test clock: clk/rise; 
  decoded_imm_j_reg[28] 	PASS; Test clock: clk/rise; 
  decoded_imm_j_reg[29] 	PASS; Test clock: clk/rise; 
  decoded_imm_j_reg[2] 	PASS; Test clock: clk/rise; 
  decoded_imm_j_reg[30] 	PASS; Test clock: clk/rise; 
  decoded_imm_j_reg[31] 	PASS; Test clock: clk/rise; 
  decoded_imm_j_reg[3] 	PASS; Test clock: clk/rise; 
  decoded_imm_j_reg[4] 	PASS; Test clock: clk/rise; 
  decoded_imm_j_reg[5] 	PASS; Test clock: clk/rise; 
  decoded_imm_j_reg[6] 	PASS; Test clock: clk/rise; 
  decoded_imm_j_reg[7] 	PASS; Test clock: clk/rise; 
  decoded_imm_j_reg[8] 	PASS; Test clock: clk/rise; 
  decoded_imm_j_reg[9] 	PASS; Test clock: clk/rise; 
  decoded_imm_reg[0] 	PASS; Test clock: clk/rise; 
  decoded_imm_reg[10] 	PASS; Test clock: clk/rise; 
  decoded_imm_reg[11] 	PASS; Test clock: clk/rise; 
  decoded_imm_reg[12] 	PASS; Test clock: clk/rise; 
  decoded_imm_reg[13] 	PASS; Test clock: clk/rise; 
  decoded_imm_reg[14] 	PASS; Test clock: clk/rise; 
  decoded_imm_reg[15] 	PASS; Test clock: clk/rise; 
  decoded_imm_reg[16] 	PASS; Test clock: clk/rise; 
  decoded_imm_reg[17] 	PASS; Test clock: clk/rise; 
  decoded_imm_reg[18] 	PASS; Test clock: clk/rise; 
  decoded_imm_reg[19] 	PASS; Test clock: clk/rise; 
  decoded_imm_reg[1] 	PASS; Test clock: clk/rise; 
  decoded_imm_reg[20] 	PASS; Test clock: clk/rise; 
  decoded_imm_reg[21] 	PASS; Test clock: clk/rise; 
  decoded_imm_reg[22] 	PASS; Test clock: clk/rise; 
  decoded_imm_reg[23] 	PASS; Test clock: clk/rise; 
  decoded_imm_reg[24] 	PASS; Test clock: clk/rise; 
  decoded_imm_reg[25] 	PASS; Test clock: clk/rise; 
  decoded_imm_reg[26] 	PASS; Test clock: clk/rise; 
  decoded_imm_reg[27] 	PASS; Test clock: clk/rise; 
  decoded_imm_reg[28] 	PASS; Test clock: clk/rise; 
  decoded_imm_reg[29] 	PASS; Test clock: clk/rise; 
  decoded_imm_reg[2] 	PASS; Test clock: clk/rise; 
  decoded_imm_reg[30] 	PASS; Test clock: clk/rise; 
  decoded_imm_reg[31] 	PASS; Test clock: clk/rise; 
  decoded_imm_reg[3] 	PASS; Test clock: clk/rise; 
  decoded_imm_reg[4] 	PASS; Test clock: clk/rise; 
  decoded_imm_reg[5] 	PASS; Test clock: clk/rise; 
  decoded_imm_reg[6] 	PASS; Test clock: clk/rise; 
  decoded_imm_reg[7] 	PASS; Test clock: clk/rise; 
  decoded_imm_reg[8] 	PASS; Test clock: clk/rise; 
  decoded_imm_reg[9] 	PASS; Test clock: clk/rise; 
  decoded_rd_reg[0] 	PASS; Test clock: clk/rise; 
  decoded_rd_reg[1] 	PASS; Test clock: clk/rise; 
  decoded_rd_reg[2] 	PASS; Test clock: clk/rise; 
  decoded_rd_reg[3] 	PASS; Test clock: clk/rise; 
  decoded_rd_reg[4] 	PASS; Test clock: clk/rise; 
  decoded_rs1_reg[0] 	PASS; Test clock: clk/rise; 
  decoded_rs1_reg[1] 	PASS; Test clock: clk/rise; 
  decoded_rs1_reg[2] 	PASS; Test clock: clk/rise; 
  decoded_rs1_reg[3] 	PASS; Test clock: clk/rise; 
  decoded_rs1_reg[4] 	PASS; Test clock: clk/rise; 
  decoded_rs2_reg[0] 	PASS; Test clock: clk/rise; 
  decoded_rs2_reg[1] 	PASS; Test clock: clk/rise; 
  decoded_rs2_reg[2] 	PASS; Test clock: clk/rise; 
  decoded_rs2_reg[3] 	PASS; Test clock: clk/rise; 
  decoded_rs2_reg[4] 	PASS; Test clock: clk/rise; 
  decoder_pseudo_trigger_reg 	PASS; Test clock: clk/rise; 
  decoder_trigger_reg 	PASS; Test clock: clk/rise; 
  do_waitirq_reg 	PASS; Test clock: clk/rise; 
  eoi_reg[0] 	PASS; Test clock: clk/rise; 
  eoi_reg[10] 	PASS; Test clock: clk/rise; 
